Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0013334	2735	915	842	2297	709	840	1378	1430	1200	1171	992	1030	1199.97	1336	1064	0.797	-0.327	-3.266	0.00109005890444898	0.00906352515524152	0.0054	0.0067	0.0063	0.0063	TRUE	NA
FBgn0040505	108	42	39	63	20	17	54	66	56	32	28	21	42.76	59	27	0.471	-1.088	-3.264	0.00109975107505976	0.00911864169014271	0	0.0656	0.0524	0.0524	TRUE	NA
FBgn0263355	3566	1296	1252	2728	1204	1162	1796	2025	1784	1391	1684	1424	1684.13	1868	1500	0.801	-0.32	-3.264	0.00109954761926881	0.00911864169014271	0.0063	0.0061	0.0063	0.0063	TRUE	NA
FBgn0022349	6644	1899	1929	5746	1710	1873	3346	2968	2749	2930	2392	2296	2780.04	3021	2539	0.839	-0.253	-3.261	0.00111005724116689	0.00917852885520403	0.0013	0.0055	0.0039	0.0039	TRUE	NA
FBgn0036101	626	153	148	434	92	142	315	239	211	221	129	174	214.89	255	175	0.686	-0.543	-3.261	0.00110903870962001	0.00917852885520403	0.0069	0.0167	0.0147	0.0147	TRUE	NA
FBgn0039612	10079	4101	4987	9213	3745	4320	5076	6409	7106	4698	5238	5295	5637.06	6197	5077	0.826	-0.276	-3.258	0.00112229819324298	0.00925403773375793	0.0049	0.005	0.005	0.005	TRUE	NA
FBgn0052719	230	47	34	124	19	27	116	73	48	63	27	33	60.11	79	41	0.516	-0.955	-3.258	0.00112153774946003	0.00925403773375793	0.0088	0.048	0.0403	0.0403	TRUE	NA
FBgn0001967	27	17	17	7	3	7	14	27	24	4	4	9	13.46	22	6	0.258	-1.956	-3.249	0.00115815241540559	0.00953207471849949	0	0.1985	0.1457	0.1457	TRUE	NA
FBgn0030576	620	211	202	388	177	188	312	330	288	198	248	230	267.62	310	225	0.717	-0.479	-3.237	0.00120827982878265	0.00991722322704875	0	0.0143	0.0118	0.0118	TRUE	NA
FBgn0001942	120015	39634	49601	91484	40719	47693	60447	61941	70676	46651	56951	58457	59187.14	64355	54020	0.836	-0.258	-3.234	0.00121916206335367	0.00999735282437856	0.0039	0.0046	0.0046	0.0046	TRUE	NA
FBgn0039797	545	190	173	348	150	160	274	297	247	177	210	196	233.55	273	194	0.707	-0.5	-3.233	0.00122686394125148	0.0100512798122713	0	0.0157	0.0127	0.0127	TRUE	NA
FBgn0030077	799	307	349	550	246	342	402	480	497	280	344	419	403.87	460	348	0.75	-0.415	-3.23	0.00123739278480681	0.0101097141521727	0.0048	0.011	0.0093	0.0093	TRUE	NA
FBgn0023537	3537	1162	1521	2559	1216	1357	1781	1816	2167	1305	1701	1663	1738.94	1921	1556	0.804	-0.316	-3.223	0.00126852191046638	0.0103262540204784	0.0068	0.006	0.0063	0.0063	TRUE	NA
FBgn0040477	360	112	134	195	103	103	181	175	191	99	144	126	152.84	182	123	0.659	-0.602	-3.222	0.00127510806238307	0.0103609781593092	0	0.0216	0.0182	0.0182	TRUE	NA
FBgn0263773	645	157	162	448	120	146	325	245	231	228	168	179	229.38	267	192	0.718	-0.477	-3.222	0.0012740322951048	0.0103609781593092	0	0.0159	0.0109	0.0109	TRUE	NA
FBgn0036801	84	34	32	38	15	19	42	53	46	19	21	23	34.11	47	21	0.453	-1.142	-3.213	0.00131243823263946	0.0106546121977003	0	0.081	0.0567	0.0567	TRUE	NA
FBgn0034290	31	16	20	5	6	9	16	25	28	3	8	11	15.18	23	7	0.281	-1.831	-3.212	0.00131786603010263	0.0106889588090976	0	0.1764	0.1362	0.1362	TRUE	NA
FBgn0260934	14242	4741	4304	11438	4044	4562	7173	7409	6133	5833	5656	5592	6299.26	6905	5694	0.825	-0.278	-3.208	0.00133430753899894	0.0108124921263707	0.0057	0.0049	0.0052	0.0052	TRUE	NA
FBgn0025571	3682	1417	1440	2687	1369	1445	1854	2215	2052	1370	1915	1771	1862.82	2040	1685	0.818	-0.29	-3.201	0.0013701765177813	0.0110629984663536	0.0042	0.0059	0.0053	0.0053	TRUE	NA
FBgn0084017	131	19	11	44	6	7	66	30	16	22	8	9	25.13	37	13	0.358	-1.481	-3.197	0.00138693475528654	0.0111881909346963	0.0121	0.1084	0.0902	0.0902	TRUE	NA
FBgn0283531	70	33	28	36	13	12	35	52	40	18	18	15	29.66	42	17	0.418	-1.26	-3.195	0.0013969503289621	0.0112486622521475	0	0.0925	0.0709	0.0709	TRUE	NA
FBgn0035877	686	227	287	513	189	242	346	355	409	262	264	297	321.96	370	274	0.743	-0.428	-3.194	0.00140267553829294	0.0112845878891495	0	0.0126	0.0097	0.0097	TRUE	NA
FBgn0036254	958	258	252	707	200	246	483	403	359	361	280	302	364.43	415	314	0.757	-0.401	-3.182	0.00146151264777054	0.0117262425378176	0	0.0117	0.0084	0.0084	TRUE	NA
FBgn0027587	2684	731	751	2107	692	694	1352	1142	1070	1074	968	851	1076.21	1188	964	0.812	-0.301	-3.181	0.00146806769608251	0.0117682625906794	0.0022	0.007	0.0054	0.0054	TRUE	NA
FBgn0003328	1599	584	619	1330	463	604	805	913	882	678	648	740	777.69	867	689	0.798	-0.325	-3.179	0.00147606745210248	0.0118217778899329	0.002	0.0079	0.0061	0.0061	TRUE	NA
FBgn0031771	3648	1287	1550	2845	1221	1524	1837	2011	2209	1451	1708	1868	1847.29	2019	1676	0.827	-0.275	-3.178	0.00148322592324479	0.0118684654969319	0.0026	0.0059	0.0048	0.0048	TRUE	NA
FBgn0033890	2200	831	948	1557	835	914	1108	1299	1351	794	1168	1120	1139.94	1253	1027	0.808	-0.307	-3.177	0.0014898784964733	0.0118880681744495	0.0038	0.0068	0.0058	0.0058	TRUE	NA
FBgn0052133	4839	1417	1268	3402	1273	1291	2437	2215	1807	1735	1780	1582	1926.02	2153	1699	0.791	-0.339	-3.176	0.00149087053691577	0.0118880681744495	0.0119	0.0059	0.0076	0.0076	TRUE	NA
FBgn0259228	13001	5322	4782	9846	4647	5124	6548	8317	6814	5021	6499	6280	6580	7226	5933	0.818	-0.291	-3.177	0.00148788846756033	0.0118880681744495	0.0068	0.0049	0.0059	0.0059	TRUE	NA
FBgn0264493	2976	822	754	2352	703	748	1499	1285	1074	1199	983	917	1159.56	1286	1033	0.804	-0.315	-3.174	0.00150325195541672	0.0119750579499298	0.0046	0.0068	0.0061	0.0061	TRUE	NA
FBgn0005386	1885	595	554	1502	502	532	949	930	789	766	702	652	798.13	889	707	0.795	-0.331	-3.165	0.00154884172048783	0.0123162569581089	0.0034	0.0078	0.0065	0.0065	TRUE	NA
FBgn0027506	1167	348	420	889	324	372	588	544	598	453	453	456	515.42	577	454	0.786	-0.347	-3.165	0.00155331499170376	0.0123408388575752	0	0.0096	0.0066	0.0066	TRUE	NA
FBgn0034365	728	273	286	615	208	230	367	427	408	314	291	282	347.88	401	296	0.747	-0.422	-3.164	0.0015563948351327	0.0123543163357644	0.004	0.012	0.0097	0.0097	TRUE	NA
FBgn0033192	1146	441	368	861	345	341	577	689	524	439	483	418	521.72	597	447	0.749	-0.417	-3.159	0.00158582260459023	0.012554428953006	0.012	0.0095	0.0105	0.0105	TRUE	NA
FBgn0036004	4610	1488	1349	3528	1315	1362	2322	2325	1922	1799	1839	1669	1979.53	2190	1769	0.808	-0.308	-3.154	0.00161248330201044	0.0127406449552038	0.0071	0.0059	0.0063	0.0063	TRUE	NA
FBgn0250814	4942	2432	2782	4260	2393	2626	2489	3801	3964	2172	3347	3219	3165.31	3418	2913	0.855	-0.227	-3.153	0.00161362479779793	0.0127406449552038	3e-04	0.0054	0.0034	0.0034	TRUE	NA
FBgn0261794	9036	3055	3236	7370	2867	3418	4551	4774	4611	3758	4010	4189	4315.67	4645	3986	0.857	-0.223	-3.152	0.00162016989988101	0.0127810222667292	6e-04	0.0051	0.0033	0.0033	TRUE	NA
FBgn0261955	6794	2412	2383	5210	2256	2509	3422	3770	3396	2657	3155	3075	3245.71	3529	2962	0.836	-0.258	-3.152	0.00162220044638476	0.0127857457954245	0.003	0.0053	0.0045	0.0045	TRUE	NA
FBgn0030403	1838	821	920	1487	770	889	926	1283	1311	758	1077	1090	1074.09	1173	975	0.829	-0.27	-3.152	0.0016241814836105	0.0127900711187317	0	0.007	0.0043	0.0043	TRUE	NA
FBgn0035793	6435	2235	2280	5043	2135	2360	3241	3493	3249	2572	2986	2893	3072.17	3328	2817	0.844	-0.245	-3.151	0.00162935439506182	0.0128195019805305	0.0017	0.0054	0.004	0.004	TRUE	NA
FBgn0035137	2391	780	782	1793	724	788	1204	1219	1114	914	1013	966	1071.72	1179	964	0.815	-0.296	-3.145	0.00165825992848841	0.0130354411632055	0.0021	0.007	0.0054	0.0054	TRUE	NA
FBgn0028482	182	67	75	112	48	47	92	105	107	57	67	58	80.85	101	61	0.602	-0.733	-3.144	0.00166660740827726	0.0130665532536575	0	0.0368	0.0257	0.0257	TRUE	NA
FBgn0040391	54	19	22	16	8	11	27	30	31	8	11	13	20.18	29	11	0.36	-1.472	-3.14	0.00169200945855209	0.0132424579008503	0	0.1339	0.0952	0.0952	TRUE	NA
FBgn0038651	5318	1831	1709	4398	1603	1701	2678	2862	2435	2243	2242	2085	2424.13	2658	2190	0.824	-0.279	-3.131	0.00173979287280959	0.0135926074839804	0.0044	0.0056	0.0053	0.0053	TRUE	NA
FBgn0004797	481	144	134	394	95	85	242	225	191	201	133	104	182.7	219	146	0.66	-0.6	-3.13	0.00174654660457623	0.0136334450864211	0.0238	0.0188	0.0201	0.0201	TRUE	NA
FBgn0035016	4046	1115	1031	3333	945	1038	2038	1743	1469	1700	1322	1272	1590.5	1750	1431	0.817	-0.291	-3.129	0.00175672804125465	0.0137009444614883	0.0038	0.0062	0.0055	0.0055	TRUE	NA
FBgn0038291	772	208	215	530	174	204	389	325	306	270	243	250	297.32	340	254	0.746	-0.422	-3.128	0.00176253257439443	0.013734219798728	0	0.0133	0.0095	0.0095	TRUE	NA
FBgn0031568	171	39	34	81	21	25	86	61	48	41	29	31	49.47	65	34	0.518	-0.948	-3.127	0.00176826825325394	0.0137669010475655	0	0.0573	0.042	0.042	TRUE	NA
FBgn0037443	3298	1158	1146	2637	1065	1150	1661	1810	1633	1345	1490	1410	1557.92	1701	1415	0.83	-0.268	-3.124	0.00178330194738924	0.0138718522562595	0.0015	0.0062	0.0046	0.0046	TRUE	NA
FBgn0034570	8081	2690	2316	5679	2255	2596	4070	4204	3300	2896	3154	3182	3467.65	3858	3077	0.797	-0.328	-3.122	0.00179647508270323	0.013950019555252	0.0119	0.0053	0.0076	0.0076	TRUE	NA
FBgn0026439	624	206	232	504	170	171	314	322	331	257	238	210	278.53	322	235	0.733	-0.447	-3.12	0.00180671504952825	0.0139830606210678	0	0.0139	0.0109	0.0109	TRUE	NA
FBgn0032603	561	183	198	412	162	135	283	286	282	210	227	165	242.14	284	201	0.709	-0.497	-3.115	0.00184045445859296	0.0141710663757129	0.0089	0.0153	0.0138	0.0138	TRUE	NA
FBgn0028540	321	72	122	180	63	82	162	113	174	92	88	101	121.41	150	94	0.621	-0.686	-3.114	0.00184564766425418	0.0141838499499052	0.0253	0.026	0.0259	0.0259	TRUE	NA
FBgn0039857	88753	27561	36444	60600	29065	34472	44702	43073	51929	30902	40651	42252	42251.45	46568	37935	0.807	-0.309	-3.113	0.00185508853737489	0.0142441450032311	0.0101	0.0046	0.0071	0.0071	TRUE	NA
FBgn0034221	260	96	104	190	70	61	131	150	148	97	98	75	116.46	143	90	0.636	-0.652	-3.111	0.00186703699644538	0.0143235742081248	0.0072	0.0269	0.0223	0.0223	TRUE	NA
FBgn0038842	3756	1153	1288	3413	1019	1152	1892	1802	1835	1740	1425	1412	1684.43	1843	1526	0.827	-0.273	-3.108	0.00188524460558735	0.0144508449166481	0.0028	0.0061	0.0049	0.0049	TRUE	NA
FBgn0003638	2367	846	813	1796	748	851	1192	1322	1158	916	1046	1043	1112.97	1224	1002	0.815	-0.295	-3.104	0.00191020047148452	0.0146170438820538	0.0028	0.0069	0.0055	0.0055	TRUE	NA
FBgn0053329	952	510	466	777	335	476	479	797	664	396	469	583	564.79	647	483	0.757	-0.402	-3.094	0.00197487237576149	0.0150989814345463	0.0131	0.0092	0.0103	0.0103	TRUE	NA
FBgn0035769	1795	591	588	1321	540	594	904	924	838	674	755	728	803.75	889	719	0.805	-0.313	-3.092	0.0019856984675439	0.0151687658812378	0.0023	0.0078	0.006	0.006	TRUE	NA
FBgn0063923	362	95	130	245	77	93	182	148	185	125	108	114	143.77	172	116	0.672	-0.573	-3.09	0.00200368440548948	0.0152539656786199	0	0.0227	0.0172	0.0172	TRUE	NA
FBgn0267033	13641	4168	3229	10288	3147	3567	6871	6514	4601	5246	4401	4372	5334.18	5995	4673	0.781	-0.357	-3.081	0.00206356925388517	0.0156431862794521	0.0196	0.005	0.0095	0.0095	TRUE	NA
FBgn0000996	2797	817	898	2169	794	886	1409	1277	1280	1106	1111	1086	1211.28	1322	1101	0.831	-0.267	-3.074	0.00211456800260687	0.0159890705023534	0	0.0067	0.0045	0.0045	TRUE	NA
FBgn0263200	1199	425	514	914	413	459	604	664	732	466	578	563	601.13	667	536	0.799	-0.323	-3.071	0.00213088784087877	0.0160988396100232	0	0.0089	0.0062	0.0062	TRUE	NA
FBgn0033624	1408	394	480	912	379	466	709	616	684	465	530	571	595.86	670	522	0.772	-0.374	-3.069	0.00214908913952786	0.0161815902327013	0.0088	0.0089	0.0089	0.0089	TRUE	NA
FBgn0036354	1871	869	955	1696	740	854	942	1358	1361	865	1035	1047	1101.3	1220	982	0.817	-0.292	-3.065	0.002178716060151	0.0163908461812539	0.0032	0.0069	0.0056	0.0056	TRUE	NA
FBgn0262817	912	288	199	785	157	160	459	450	284	400	220	196	334.83	398	272	0.664	-0.591	-3.064	0.00218172169224542	0.0163996420132589	0.0539	0.0123	0.0231	0.0231	TRUE	NA
FBgn0026143	558	243	268	434	196	237	281	380	382	221	274	290	304.77	348	262	0.759	-0.399	-3.059	0.00222031992290076	0.0166477388005909	0	0.0131	0.0088	0.0088	TRUE	NA
FBgn0032979	6398	1811	1885	5158	1687	1997	3222	2830	2686	2630	2359	2448	2696.01	2913	2479	0.852	-0.232	-3.059	0.00221886380912702	0.0166477388005909	7e-04	0.0055	0.0037	0.0037	TRUE	NA
FBgn0034160	107	42	22	51	16	14	54	66	31	26	22	17	36.07	50	22	0.437	-1.195	-3.057	0.00223575653615933	0.0167414089071816	0.0713	0.0769	0.0756	0.0756	TRUE	NA
FBgn0262527	8320	2877	2706	6374	2649	2835	4191	4496	3856	3250	3705	3475	3828.77	4181	3477	0.83	-0.269	-3.056	0.00224130079788699	0.0167628275754865	0.005	0.0052	0.0053	0.0053	TRUE	NA
FBgn0027550	448	190	193	309	147	183	226	297	275	158	206	224	230.84	266	196	0.732	-0.45	-3.053	0.00226934894477653	0.0169300635562693	0	0.0158	0.0111	0.0111	TRUE	NA
FBgn0030505	4211	1394	1204	3120	1190	1274	2121	2179	1716	1591	1664	1562	1805.33	2005	1606	0.8	-0.321	-3.049	0.00229710778798027	0.0171085675952159	0.01	0.006	0.0074	0.0074	TRUE	NA
FBgn0037633	2477	830	897	2161	744	835	1248	1297	1278	1102	1041	1023	1164.81	1274	1055	0.83	-0.268	-3.047	0.0023123607548323	0.0172078179505437	0	0.0068	0.0046	0.0046	TRUE	NA
FBgn0033581	2070	739	796	1691	675	789	1043	1155	1134	862	944	967	1017.53	1111	924	0.832	-0.265	-3.044	0.00233345318671166	0.0173358876516931	0	0.0071	0.0044	0.0044	TRUE	NA
FBgn0010877	5848	2081	2051	4645	1956	2118	2945	3252	2922	2369	2736	2596	2803.42	3040	2567	0.842	-0.247	-3.044	0.00233814994620722	0.0173435472653906	0.0025	0.0055	0.0044	0.0044	TRUE	NA
FBgn0035213	2370	687	756	1999	624	722	1194	1074	1077	1019	873	885	1020.27	1115	926	0.831	-0.267	-3.043	0.00233932584428488	0.0173435472653906	0	0.0071	0.0045	0.0045	TRUE	NA
FBgn0261647	2412	755	683	1827	665	673	1215	1180	973	932	930	825	1009.1	1123	896	0.797	-0.327	-3.043	0.00234031068922684	0.0173435472653906	0.0072	0.0071	0.0072	0.0072	TRUE	NA
FBgn0030960	575	162	209	433	142	159	290	253	298	221	199	195	242.48	280	205	0.732	-0.45	-3.038	0.00238101041471703	0.0176305331703342	0	0.0153	0.0113	0.0113	TRUE	NA
FBgn0033204	713	250	268	535	220	236	359	391	382	273	308	289	333.58	377	290	0.767	-0.382	-3.037	0.00238646190209746	0.017641643034545	0	0.0124	0.0082	0.0082	TRUE	NA
FBgn0040066	2283	626	705	1559	593	729	1150	978	1005	795	829	894	941.77	1044	839	0.8	-0.321	-3.03	0.00244762536339582	0.0180340713656144	0.0062	0.0073	0.0069	0.0069	TRUE	NA
FBgn0041171	4534	1778	1852	3724	1729	1824	2284	2779	2639	1899	2418	2236	2375.68	2567	2184	0.849	-0.236	-3.02	0.00252953422930916	0.0185915561051282	0.001	0.0056	0.0039	0.0039	TRUE	NA
FBgn0033266	1276	425	485	1024	384	452	643	664	691	522	537	554	601.87	666	538	0.808	-0.308	-3.015	0.0025712378689335	0.018836057563229	0	0.0089	0.0057	0.0057	TRUE	NA
FBgn0039094	44	12	22	13	5	8	22	19	31	7	7	10	15.95	24	8	0.321	-1.64	-3.012	0.00259801345600307	0.019001032073798	0	0.1682	0.129	0.129	TRUE	NA
FBgn0250732	2324	794	874	1755	783	862	1171	1241	1245	895	1095	1057	1117.23	1219	1016	0.827	-0.273	-3.005	0.00265894598341909	0.0193831735770877	0	0.0069	0.005	0.005	TRUE	NA
FBgn0030049	5779	2045	2010	4231	1872	2217	2911	3196	2864	2158	2618	2717	2743.97	2990	2498	0.83	-0.269	-3.002	0.00268056568014311	0.0194930387000635	0.0052	0.0055	0.0054	0.0054	TRUE	NA
FBgn0025693	2032	565	612	1724	524	527	1023	883	872	879	733	646	839.4	926	753	0.812	-0.301	-3.001	0.00269320602880803	0.0195690234639997	0.0019	0.0076	0.0059	0.0059	TRUE	NA
FBgn0053460	3825	1179	1441	3438	1009	1295	1927	1843	2053	1753	1411	1587	1762.33	1941	1584	0.816	-0.293	-2.997	0.00272887564562639	0.0198120809068647	0.0067	0.006	0.0062	0.0062	TRUE	NA
FBgn0032130	999	282	342	739	238	323	503	441	487	377	333	396	422.8	477	369	0.772	-0.374	-2.993	0.00276377869916082	0.0200329089151836	0.0029	0.0107	0.0087	0.0087	TRUE	NA
FBgn0030243	3793	1549	1437	3040	1402	1389	1910	2421	2048	1550	1961	1702	1932.06	2126	1738	0.817	-0.292	-2.989	0.00280131524040548	0.0202556640460089	0.007	0.0059	0.0063	0.0063	TRUE	NA
FBgn0036857	1100	315	411	801	317	350	554	492	586	408	443	429	485.46	544	427	0.781	-0.357	-2.988	0.00280760823796928	0.020284742366558	0.0033	0.0099	0.0081	0.0081	TRUE	NA
FBgn0052685	7409	2262	2192	6056	2053	2324	3732	3535	3123	3088	2871	2848	3199.7	3463	2936	0.848	-0.238	-2.987	0.0028193745035552	0.0203532856238868	0.0022	0.0053	0.0042	0.0042	TRUE	NA
FBgn0037935	66	26	21	35	9	8	33	41	30	18	13	10	24.01	35	14	0.397	-1.333	-2.986	0.00282851432503492	0.0204027729584506	0	0.1132	0.0909	0.0909	TRUE	NA
FBgn0010548	4447	1470	1736	3334	1485	1740	2240	2297	2474	1700	2077	2133	2153.42	2337	1970	0.837	-0.256	-2.985	0.0028383386583351	0.0204571139781537	0.0032	0.0057	0.0048	0.0048	TRUE	NA
FBgn0028864	57	26	31	27	15	11	29	41	44	14	21	13	26.96	38	16	0.431	-1.213	-2.984	0.00284896891506418	0.0204942301154796	0	0.1013	0.0746	0.0746	TRUE	NA
FBgn0266019	8454	3196	2801	7038	2517	3050	4258	4995	3991	3589	3520	3738	4015.25	4415	3616	0.82	-0.287	-2.984	0.00284816430294002	0.0204942301154796	0.0088	0.0052	0.0064	0.0064	TRUE	NA
FBgn0032587	5949	2109	1801	5176	1585	1855	2996	3296	2566	2639	2217	2274	2664.74	2953	2377	0.804	-0.315	-2.982	0.00285916367547857	0.020540894305731	0.0117	0.0055	0.0076	0.0076	TRUE	NA
FBgn0034898	27	9	5	1	2	2	14	14	7	1	3	2	6.76	12	2	0.135	-2.891	-2.981	0.00287180003303938	0.0206150918770431	0	0.3907	0.3402	0.3402	TRUE	NA
FBgn0037328	43192	13538	16591	27953	14644	16187	21754	21157	23640	14254	20481	19840	20188.02	22184	18192	0.81	-0.305	-2.98	0.00288443459921313	0.0206891574064042	0.0109	0.0047	0.0075	0.0075	TRUE	NA
FBgn0028425	8656	2575	2794	7050	2543	2889	4360	4024	3981	3595	3557	3541	3842.99	4122	3564	0.864	-0.21	-2.978	0.00289971800712078	0.0207654224567671	5e-04	0.0052	0.0033	0.0033	TRUE	NA
FBgn0030616	59836	16763	21959	41155	17583	21289	30137	26197	31289	20987	24592	26094	26549.38	29208	23891	0.815	-0.295	-2.976	0.00291681627582747	0.0208711292813616	0.0111	0.0046	0.0071	0.0071	TRUE	NA
FBgn0002723	1632	548	499	1292	435	523	822	856	711	659	608	641	716.28	796	636	0.799	-0.323	-2.975	0.002934029381404	0.020977487891063	0.004	0.0082	0.007	0.007	TRUE	NA
FBgn0261617	17260	6628	5173	13609	5272	5160	8693	10358	7371	6940	7374	6325	7843.41	8807	6880	0.781	-0.356	-2.972	0.00295799450830413	0.0211150207507241	0.0241	0.0049	0.0102	0.0102	TRUE	NA
FBgn0032518	38327	16748	20251	31854	17165	19864	19304	26174	28856	16244	24007	24347	23155.27	24778	21533	0.866	-0.208	-2.971	0.00296584522649287	0.0211541516554164	0.0016	0.0046	0.0035	0.0035	TRUE	NA
FBgn0029768	824	74	220	161	61	20	415	116	313	82	85	25	172.68	281	64	0.234	-2.095	-2.97	0.00297520966581442	0.0211989407150405	0.347	0.0196	0.0856	0.347	TRUE	NA
FBgn0260747	5446	1615	1662	4629	1520	1666	2743	2524	2368	2361	2126	2042	2360.58	2545	2176	0.855	-0.226	-2.97	0.00297741334132679	0.0211989407150405	2e-04	0.0056	0.0037	0.0037	TRUE	NA
FBgn0260632	4485	1290	1366	3467	1186	1471	2259	2016	1946	1768	1659	1803	1908.52	2074	1743	0.84	-0.251	-2.962	0.00305492823258006	0.0216683948506275	0.0021	0.0059	0.0046	0.0046	TRUE	NA
FBgn0020415	28959	8603	11089	25894	8320	9800	14586	13445	15801	13204	11637	12012	13447.31	14611	12284	0.84	-0.252	-2.962	0.00306114594845808	0.0216898809285018	0.0057	0.0047	0.0051	0.0051	TRUE	NA
FBgn0031399	1598	550	595	1182	500	615	805	860	848	603	699	754	761.35	838	685	0.812	-0.3	-2.958	0.00309527800534082	0.0219024030013419	0	0.008	0.006	0.006	TRUE	NA
FBgn0039045	1838	682	869	1588	634	745	926	1066	1238	810	887	913	973.24	1077	870	0.813	-0.298	-2.957	0.00311109402775941	0.0219968880980931	0.0045	0.0072	0.0062	0.0062	TRUE	NA
FBgn0026323	3341	1238	1244	2510	1113	1365	1683	1935	1773	1280	1557	1673	1649.96	1797	1503	0.831	-0.267	-2.952	0.00315666314299844	0.0222837959422736	0.0036	0.0061	0.0053	0.0053	TRUE	NA
FBgn0004133	2638	854	912	1993	747	983	1329	1335	1300	1016	1045	1205	1204.79	1321	1089	0.821	-0.284	-2.95	0.00318240386075218	0.0224477618297922	0.0039	0.0067	0.0058	0.0058	TRUE	NA
FBgn0031452	1376	337	380	1038	298	374	693	527	541	529	417	458	527.61	587	468	0.798	-0.326	-2.947	0.00321106372379243	0.0226320434518282	0	0.0095	0.0067	0.0067	TRUE	NA
FBgn0038065	5431	1466	1680	4251	1476	1695	2735	2291	2394	2168	2064	2078	2288.33	2473	2103	0.85	-0.234	-2.946	0.00322123861197865	0.0226858523698497	0.0012	0.0057	0.0041	0.0041	TRUE	NA
FBgn0011739	5056	1611	1510	4194	1412	1572	2547	2518	2152	2139	1975	1927	2209.36	2406	2014	0.837	-0.256	-2.945	0.00322498823602356	0.0226943616609065	0.0033	0.0057	0.005	0.005	TRUE	NA
FBgn0035558	10847	3647	3894	9873	3393	3801	5463	5700	5549	5035	4746	4659	5191.73	5571	4813	0.865	-0.21	-2.944	0.00324338291703788	0.0227699759820348	0.0011	0.005	0.0035	0.0035	TRUE	NA
FBgn0031987	722	187	222	468	176	202	364	292	316	239	246	248	284.1	324	244	0.747	-0.421	-2.941	0.00327566020674303	0.0229424671735022	0.0036	0.0137	0.0109	0.0109	TRUE	NA
FBgn0033052	8480	2787	2698	6981	2577	2808	4271	4356	3844	3560	3604	3442	3846.15	4157	3535	0.85	-0.234	-2.941	0.00327368954737342	0.0229424671735022	0.0025	0.0052	0.0043	0.0043	TRUE	NA
FBgn0261285	928	355	286	741	258	264	467	555	408	378	361	324	415.34	477	354	0.746	-0.423	-2.939	0.00329786282361866	0.0230798707013437	0.0163	0.0108	0.0123	0.0123	TRUE	NA
FBgn0053111	532	166	146	367	121	143	268	259	208	187	169	175	211.18	245	177	0.722	-0.469	-2.935	0.0033303763669191	0.0232527450794273	0	0.0169	0.0133	0.0133	TRUE	NA
FBgn0002922	79	26	22	38	11	11	40	41	31	19	15	13	26.67	37	16	0.436	-1.199	-2.932	0.0033653027106766	0.0234599166325855	0	0.1024	0.0747	0.0747	TRUE	NA
FBgn0036762	5243	2075	2390	4283	2084	2394	2641	3243	3405	2184	2915	2934	2887.03	3096	2678	0.861	-0.216	-2.93	0.00339265037794072	0.023613692809829	0	0.0054	0.0035	0.0035	TRUE	NA
FBgn0085483	183	39	33	106	20	22	92	61	47	54	28	27	51.52	67	36	0.543	-0.882	-2.93	0.00339048881601308	0.023613692809829	0	0.0552	0.0413	0.0413	TRUE	NA
FBgn0083969	4524	1423	1493	3952	1288	1507	2279	2224	2127	2015	1801	1847	2048.94	2210	1888	0.855	-0.226	-2.926	0.00343651639895067	0.0238817832238362	0	0.0058	0.0038	0.0038	TRUE	NA
FBgn0011659	1181	423	437	906	395	408	595	661	623	462	552	500	565.52	626	505	0.803	-0.316	-2.924	0.00345131022202164	0.0239659411218143	0	0.0091	0.0065	0.0065	TRUE	NA
FBgn0014009	4079	1266	1441	3254	1136	1503	2054	1979	2053	1659	1589	1842	1862.77	2029	1697	0.836	-0.259	-2.924	0.00345865365199407	0.0239954504132497	0.0031	0.0059	0.0051	0.0051	TRUE	NA
FBgn0030502	5586	1975	1814	4882	1661	1816	2813	3087	2585	2490	2323	2226	2587.21	2828	2346	0.83	-0.269	-2.91	0.0036087562533148	0.0248275757643306	0.0058	0.0055	0.0057	0.0057	TRUE	NA
FBgn0260990	8470	3072	3041	6945	2853	3258	4266	4801	4333	3542	3990	3993	4154.2	4467	3842	0.859	-0.22	-2.906	0.00365681314184173	0.0251194933512667	0.0014	0.0052	0.0039	0.0039	TRUE	NA
FBgn0022768	4878	1814	1690	3953	1612	1784	2457	2835	2408	2016	2255	2187	2359.48	2567	2153	0.838	-0.255	-2.906	0.00366314915578296	0.0251419185509935	0.0037	0.0056	0.0051	0.0051	TRUE	NA
FBgn0029131	2543	1016	1050	2081	917	1099	1281	1588	1496	1061	1283	1347	1342.59	1455	1230	0.844	-0.244	-2.905	0.00367516524262495	0.0251874333205225	0	0.0065	0.0043	0.0043	TRUE	NA
FBgn0052485	426	158	180	284	124	170	215	247	256	145	173	208	207.43	239	175	0.727	-0.461	-2.903	0.00369206059934986	0.0252644453273519	0	0.0171	0.0131	0.0131	TRUE	NA
