Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0004957	292	169	178	406	237	266	147	264	254	207	331	326	254.89	222	288	1.319	0.399	2.837	0.00454735128487673	0.0300798866473698	0	0.0148	0.0101	0.0101	TRUE	NA
FBgn0051619	7024	2686	2629	7802	3412	3790	3538	4198	3746	3979	4772	4645	4146.25	3827	4465	1.164	0.22	2.837	0.00455780913987929	0.0301267473124516	0.0024	0.0052	0.0041	0.0041	TRUE	NA
FBgn0261053	163	47	64	229	103	98	82	73	91	117	144	120	104.62	82	127	1.526	0.61	2.833	0.00460582852445508	0.0303542795006523	0	0.0295	0.0229	0.0229	TRUE	NA
FBgn0010741	2034	587	732	2477	812	966	1024	917	1043	1263	1136	1184	1094.61	995	1194	1.201	0.264	2.833	0.00461606324035574	0.0303768936892976	0.0016	0.0069	0.0053	0.0053	TRUE	NA
FBgn0032938	3456	931	980	3926	1223	1349	1741	1455	1396	2002	1711	1653	1659.67	1531	1789	1.169	0.225	2.831	0.00464479701687129	0.0305354569904329	0	0.0061	0.0039	0.0039	TRUE	NA
FBgn0023545	1740	630	817	2259	866	1068	876	985	1164	1152	1211	1309	1116.21	1008	1224	1.221	0.288	2.825	0.0047300966831071	0.0310130421293292	0.0058	0.0069	0.0065	0.0065	TRUE	NA
FBgn0034408	314	111	95	337	178	236	158	173	135	172	249	289	196.18	155	237	1.468	0.554	2.825	0.00473487903450315	0.0310216212605379	0.0336	0.0178	0.0221	0.0221	TRUE	NA
FBgn0034399	1176	361	517	1997	559	591	592	564	737	1018	782	724	736.29	631	841	1.33	0.411	2.817	0.00484867584201236	0.0316048724592484	0.0285	0.0081	0.0138	0.0138	TRUE	NA
FBgn0001977	1911	655	788	2542	872	997	963	1024	1123	1296	1220	1222	1141.14	1037	1246	1.208	0.273	2.814	0.00488928265627542	0.0317767788359094	0.0039	0.0068	0.0058	0.0058	TRUE	NA
FBgn0030051	44	15	17	63	44	46	22	23	24	32	62	56	36.65	23	50	2.008	1.006	2.814	0.00489388920819273	0.0317835859121171	0.0161	0.0758	0.0598	0.0598	TRUE	NA
FBgn0040364	100	53	54	207	65	108	50	83	77	106	91	132	89.83	70	110	1.63	0.705	2.803	0.0050563243417279	0.0326958554465099	0.0319	0.0336	0.0332	0.0332	TRUE	NA
FBgn0015575	1384	434	463	1569	641	651	697	678	660	800	897	798	754.93	678	832	1.221	0.288	2.802	0.0050725541058702	0.0327770681370629	0.0021	0.008	0.0062	0.0062	TRUE	NA
FBgn0005355	1099	422	529	1400	615	668	554	660	754	714	860	819	726.61	656	798	1.223	0.291	2.794	0.00521267999259324	0.033585304714183	0.0021	0.0081	0.0063	0.0063	TRUE	NA
FBgn0040466	337	61	75	421	104	143	170	95	107	215	145	175	151.22	124	178	1.445	0.531	2.794	0.00521114258950414	0.033585304714183	0	0.0218	0.0183	0.0183	TRUE	NA
FBgn0037330	694	218	249	818	321	374	350	341	355	417	449	458	394.92	349	441	1.261	0.334	2.791	0.00524989034817801	0.0338006638855296	0	0.0111	0.0076	0.0076	TRUE	NA
FBgn0039544	2033	702	793	2291	926	1146	1024	1097	1130	1168	1295	1405	1186.5	1084	1289	1.186	0.246	2.789	0.0052943089140212	0.0339886258822497	8e-04	0.0067	0.0047	0.0047	TRUE	NA
FBgn0000547	590	245	197	805	283	376	297	383	281	411	396	461	371.32	320	423	1.326	0.407	2.787	0.00531714607407675	0.0341107143976332	0.0146	0.0116	0.0124	0.0124	TRUE	NA
FBgn0037554	1192	435	451	1446	560	650	600	680	643	737	783	797	706.69	641	772	1.208	0.272	2.786	0.00533327117207129	0.0341895991145704	0	0.0082	0.0054	0.0054	TRUE	NA
FBgn0027088	4132	1591	1871	4899	2210	2309	2081	2486	2666	2498	3091	2830	2608.8	2411	2806	1.166	0.222	2.781	0.00542268747974151	0.0345889994243512	0.0018	0.0055	0.0042	0.0042	TRUE	NA
FBgn0261396	3823	1262	1478	4218	1692	2040	1926	1972	2106	2151	2366	2500	2170.26	2001	2339	1.166	0.221	2.781	0.00542181394826596	0.0345889994243512	0.001	0.0057	0.0041	0.0041	TRUE	NA
FBgn0023091	18	5	4	35	20	20	9	8	6	18	28	25	15.49	8	24	2.911	1.541	2.779	0.00544682328763514	0.0347181527184738	0.0031	0.1731	0.1329	0.1329	TRUE	NA
FBgn0034436	3238	1002	1177	3851	1369	1484	1631	1566	1677	1964	1915	1819	1761.89	1625	1899	1.17	0.226	2.779	0.00545871998018462	0.0347196363412027	7e-04	0.006	0.0041	0.0041	TRUE	NA
FBgn0041147	208	74	84	305	114	135	105	116	120	156	159	165	136.76	114	160	1.421	0.507	2.779	0.00545431732724157	0.0347196363412027	0	0.0236	0.0161	0.0161	TRUE	NA
FBgn0264699	67	17	23	215	31	33	34	27	33	110	43	40	47.75	31	64	1.992	0.994	2.779	0.00545743413201854	0.0347196363412027	0.0752	0.0592	0.0637	0.0637	TRUE	NA
FBgn0034859	921	333	379	1070	522	514	464	520	540	546	730	630	571.67	508	635	1.241	0.312	2.778	0.00546371359884863	0.034726663656739	0.0028	0.0091	0.0072	0.0072	TRUE	NA
FBgn0033421	997	304	448	1312	494	565	502	475	638	669	691	693	611.35	538	684	1.273	0.348	2.777	0.00548178989217686	0.0348015402731552	0.0121	0.0088	0.0096	0.0096	TRUE	NA
FBgn0034938	373	125	141	457	193	229	188	195	201	233	270	281	227.96	195	261	1.33	0.411	2.777	0.00548328859622949	0.0348015402731552	0	0.016	0.0111	0.0111	TRUE	NA
FBgn0086134	2818	897	1093	3277	1261	1397	1419	1402	1557	1671	1764	1712	1587.6	1459	1716	1.175	0.233	2.772	0.00556722274866181	0.0352590774081914	7e-04	0.0062	0.0044	0.0044	TRUE	NA
FBgn0039296	925	352	400	1370	440	542	466	550	570	699	615	664	594.05	529	659	1.262	0.336	2.771	0.00559247994575626	0.0353688710450449	0.0083	0.0089	0.0087	0.0087	TRUE	NA
FBgn0035772	10187	2524	2766	11232	3170	3829	5131	3945	3941	5728	4434	4693	4645.18	4339	4952	1.143	0.193	2.77	0.00561294162314467	0.035448068383792	4e-04	0.0051	0.0032	0.0032	TRUE	NA
FBgn0035957	16	5	4	47	10	23	8	8	6	24	14	28	14.62	7	22	3.076	1.621	2.77	0.00561090041213589	0.035448068383792	0	0.1831	0.1487	0.1487	TRUE	NA
FBgn0036728	2787	769	1019	2964	1218	1452	1404	1202	1452	1511	1704	1780	1508.7	1353	1665	1.224	0.292	2.764	0.00571053680977467	0.036038935485009	0.0094	0.0063	0.0073	0.0073	TRUE	NA
FBgn0029693	1086	355	448	1363	521	575	547	555	638	695	729	705	644.77	580	710	1.226	0.294	2.763	0.00572967268793087	0.03613416462092	0.001	0.0086	0.0065	0.0065	TRUE	NA
FBgn0035590	323	111	145	400	184	229	163	173	207	204	257	281	214.13	181	247	1.351	0.434	2.76	0.00578153925867995	0.0363329666291428	9e-04	0.0167	0.0129	0.0129	TRUE	NA
FBgn0029895	286	80	87	387	133	135	144	125	124	197	186	165	156.98	131	183	1.394	0.479	2.754	0.00589593113377978	0.0370257841242288	0	0.0212	0.0148	0.0148	TRUE	NA
FBgn0027889	2215	711	821	2486	1009	1092	1116	1111	1170	1268	1411	1338	1235.67	1132	1339	1.179	0.238	2.75	0.00596737187914976	0.0374480891643059	0	0.0066	0.0045	0.0045	TRUE	NA
FBgn0261789	1894	508	707	2257	808	899	954	794	1007	1151	1130	1102	1023.03	918	1128	1.226	0.294	2.749	0.00597500437877786	0.0374696552685999	0.0075	0.0071	0.0072	0.0072	TRUE	NA
FBgn0030364	1085	291	370	1284	424	530	546	455	527	655	593	650	570.98	509	633	1.239	0.31	2.748	0.00598819228699886	0.0375260049985262	0.0021	0.0091	0.0072	0.0072	TRUE	NA
FBgn0031996	905	286	367	1188	396	504	456	447	523	606	554	618	533.85	475	593	1.252	0.324	2.748	0.00600500928897383	0.0376050020690998	0.0042	0.0094	0.008	0.008	TRUE	NA
FBgn0053144	2067	969	908	2485	1168	1361	1041	1514	1294	1267	1634	1668	1403.03	1283	1523	1.191	0.252	2.743	0.00609572484944955	0.0381196238834625	0.0027	0.0064	0.0053	0.0053	TRUE	NA
FBgn0033038	1125	390	450	1312	566	608	567	609	641	669	792	745	670.53	606	735	1.21	0.275	2.74	0.00615323092650161	0.0384254211004611	0	0.0084	0.0057	0.0057	TRUE	NA
FBgn0085732	2230	628	620	3465	690	921	1123	981	883	1767	965	1129	1141.48	996	1287	1.266	0.34	2.737	0.00620620603814877	0.0387021088831484	0.0177	0.0068	0.0101	0.0101	TRUE	NA
FBgn0023520	497	146	159	624	244	224	250	228	227	318	341	275	273.18	235	311	1.32	0.4	2.732	0.0063033557681156	0.0392257609820713	0.0041	0.0141	0.0115	0.0115	TRUE	NA
FBgn0037812	23	7	6	57	19	19	12	11	9	29	27	23	18.33	11	26	2.54	1.345	2.73	0.00633242838234494	0.0393518339974532	0	0.1469	0.1034	0.1034	TRUE	NA
FBgn0050499	1176	411	547	1417	643	694	592	642	779	723	899	851	747.76	671	824	1.226	0.294	2.728	0.00637472870809827	0.0395321717800816	0.0042	0.008	0.0069	0.0069	TRUE	NA
FBgn0025700	1953	529	717	2083	857	1044	984	827	1022	1062	1199	1280	1062.08	944	1180	1.242	0.312	2.719	0.00654002973858482	0.0405010163422763	0.0116	0.007	0.0085	0.0085	TRUE	NA
FBgn0260639	1529	511	602	1827	685	814	770	799	858	932	958	998	885.65	809	963	1.191	0.253	2.718	0.00657224913915902	0.0406160448530727	0	0.0075	0.005	0.005	TRUE	NA
FBgn0004400	474	132	136	844	163	194	239	206	194	430	228	238	255.83	213	299	1.38	0.465	2.717	0.00658607954623074	0.0406452593972636	0.0204	0.0147	0.0164	0.0164	TRUE	NA
FBgn0033715	498	122	149	589	198	236	251	191	212	300	277	289	253.39	218	289	1.318	0.399	2.715	0.0066293496011021	0.0408558260440592	0	0.0148	0.0112	0.0112	TRUE	NA
FBgn0030864	969	279	328	1171	389	462	488	436	467	597	544	566	516.49	464	569	1.227	0.295	2.713	0.0066678949261162	0.041065035648426	0	0.0096	0.0064	0.0064	TRUE	NA
FBgn0032248	621	152	202	763	264	270	313	238	288	389	369	331	321.23	280	363	1.295	0.373	2.711	0.00670329861809315	0.0412262098206417	0.0023	0.0127	0.0102	0.0102	TRUE	NA
FBgn0029944	1072	305	325	1381	380	475	540	477	463	704	531	582	549.6	493	606	1.23	0.299	2.71	0.00672951782286291	0.041277180391044	0	0.0093	0.0068	0.0068	TRUE	NA
FBgn0042177	2253	735	785	2433	1084	1095	1135	1149	1119	1241	1516	1342	1250.15	1134	1366	1.198	0.26	2.71	0.00673611567200461	0.041277180391044	0.0039	0.0066	0.0058	0.0058	TRUE	NA
FBgn0050410	1486	580	764	1640	981	990	748	906	1089	836	1372	1213	1027.55	914	1140	1.23	0.298	2.709	0.00673932015791065	0.041277180391044	0.0091	0.0071	0.0077	0.0077	TRUE	NA
FBgn0033814	1125	433	447	1289	599	642	567	677	637	657	838	787	693.71	627	761	1.208	0.272	2.709	0.00675469775451287	0.0413430095598355	0	0.0083	0.0058	0.0058	TRUE	NA
FBgn0035438	7384	2198	2664	7994	2978	3732	3719	3435	3796	4076	4165	4574	3960.98	3650	4272	1.169	0.225	2.705	0.00683822161981275	0.0418255610033752	0.0038	0.0052	0.0047	0.0047	TRUE	NA
FBgn0053346	20	2	3	47	16	10	10	3	4	24	22	12	12.68	6	19	3.351	1.745	2.703	0.00686951505116702	0.0419882063017943	0	0.2104	0.1746	0.1746	TRUE	NA
FBgn0261625	2586	847	936	2902	1156	1249	1302	1324	1334	1480	1617	1531	1431.24	1320	1543	1.167	0.222	2.702	0.00689399059743287	0.0421089849761119	0	0.0064	0.0041	0.0041	TRUE	NA
FBgn0033377	3545	1113	1245	3735	1523	1793	1785	1739	1774	1905	2130	2198	1921.88	1766	2078	1.171	0.227	2.699	0.00695917818574082	0.0424201100332188	0.0022	0.0059	0.0046	0.0046	TRUE	NA
FBgn0039073	240	110	86	357	180	140	121	172	123	182	252	172	170.12	139	202	1.462	0.548	2.69	0.00714550676242558	0.0434965067406002	0.0346	0.0199	0.0235	0.0235	TRUE	NA
FBgn0035169	653	235	304	956	333	386	329	367	433	488	466	473	425.95	376	476	1.278	0.354	2.689	0.00716989236488033	0.0436152171787339	0.0083	0.0107	0.01	0.01	TRUE	NA
FBgn0036365	1774	613	677	1919	882	951	894	958	965	979	1234	1166	1032.33	939	1126	1.19	0.251	2.688	0.00718379147971591	0.043670019001949	0.0018	0.0071	0.0052	0.0052	TRUE	NA
FBgn0031412	4	1	5	32	10	10	2	2	7	16	14	12	8.88	4	14	4.361	2.125	2.687	0.00720295816600768	0.043726999607375	0.087	0.2985	0.2577	0.2577	TRUE	NA
FBgn0261561	162	38	46	219	71	88	82	59	66	112	99	108	87.56	69	106	1.531	0.615	2.683	0.00730396220906094	0.0442315458575124	0	0.0343	0.0251	0.0251	TRUE	NA
FBgn0015737	8435	2938	3106	8413	4048	4792	4248	4592	4426	4290	5662	5873	4848.49	4422	5275	1.181	0.24	2.668	0.00763904969583118	0.045691034014583	0.0065	0.0051	0.0056	0.0056	TRUE	NA
FBgn0039735	2769	703	996	3221	1081	1322	1395	1099	1419	1643	1512	1620	1447.88	1304	1592	1.22	0.287	2.663	0.00774383918578237	0.0461688617840468	0.0102	0.0063	0.0076	0.0076	TRUE	NA
FBgn0038304	996	332	380	1170	455	541	502	519	541	597	636	663	576.34	521	632	1.212	0.277	2.662	0.00777079636537928	0.046262141028558	0	0.0091	0.006	0.006	TRUE	NA
FBgn0027526	395	158	224	581	238	299	199	247	319	296	333	366	293.45	255	332	1.322	0.403	2.661	0.00779999620364496	0.0463882358283234	0.0113	0.0134	0.0129	0.0129	TRUE	NA
FBgn0263601	5144	2661	2681	6526	3060	3739	2591	4159	3820	3328	4280	4583	3793.36	3523	4064	1.167	0.223	2.66	0.00780756085665958	0.0463882358283234	0.004	0.0052	0.0048	0.0048	TRUE	NA
FBgn0035829	1029	288	374	1256	410	525	518	450	533	640	573	643	559.78	500	619	1.237	0.307	2.651	0.00803350191437042	0.0474779431471396	0.0033	0.0092	0.0077	0.0077	TRUE	NA
FBgn0264574	14	7	5	45	23	12	7	11	7	23	32	15	15.82	8	23	2.84	1.506	2.65	0.00804620701807489	0.0475215798091328	0	0.1695	0.1462	0.1462	TRUE	NA
FBgn0033428	1393	561	652	1686	753	850	702	877	929	860	1053	1042	910.36	836	985	1.183	0.243	2.649	0.00807779121725578	0.0476450961493356	0	0.0074	0.0049	0.0049	TRUE	NA
FBgn0264389	942	312	378	1123	433	536	474	488	539	573	606	657	555.98	500	612	1.221	0.289	2.649	0.00807393245796626	0.0476450961493356	0	0.0092	0.0066	0.0066	TRUE	NA
FBgn0030588	326	86	134	505	128	219	164	134	191	258	179	268	199.08	163	235	1.445	0.531	2.648	0.00809201381140219	0.0476974807497172	0.0395	0.0176	0.0233	0.0233	TRUE	NA
FBgn0029659	113	25	31	188	51	51	57	39	44	96	71	63	61.64	47	77	1.638	0.711	2.644	0.00818267945767651	0.0482000841405351	0	0.0469	0.0333	0.0333	TRUE	NA
FBgn0004870	171	59	50	264	87	91	86	92	71	135	122	112	102.9	83	123	1.482	0.568	2.641	0.00825731377198698	0.0486076545707605	0	0.0299	0.0225	0.0225	TRUE	NA
FBgn0034430	716	216	278	987	298	374	361	338	396	503	417	458	412.14	365	459	1.266	0.34	2.636	0.00840043705209405	0.0493525676810526	0.0053	0.0109	0.0093	0.0093	TRUE	NA
FBgn0028695	4553	1802	1972	4772	2373	2843	2293	2816	2810	2433	3319	3485	2859.38	2640	3079	1.156	0.209	2.634	0.00842858006073388	0.0494528383326896	0.0021	0.0054	0.0042	0.0042	TRUE	NA
FBgn0015569	797	250	231	997	321	360	401	391	329	508	449	441	419.98	374	466	1.249	0.321	2.633	0.00846562563856594	0.0496267990841595	0	0.0107	0.0081	0.0081	TRUE	NA
FBgn0033738	2584	872	829	2837	1135	1253	1301	1363	1181	1447	1587	1536	1402.57	1282	1523	1.185	0.245	2.633	0.0084693439870391	0.0496267990841595	0.0033	0.0064	0.0055	0.0055	TRUE	NA
FBgn0032810	168	32	33	201	71	74	85	50	47	102	99	91	79.02	61	97	1.604	0.682	2.631	0.00851424892001395	0.0498572084299833	0	0.0376	0.0336	0.0336	TRUE	NA
